1	1.44500000	3.00000000	0.00000000
2	1.44500000	3.10000000	0.00000000
3	1.44500000	3.20000000	0.00000000
4	1.44500000	3.30000000	0.00000000
5	1.44500000	3.40000000	0.00000000
6	1.44500000	3.50000000	0.00000000
7	1.44500000	3.60000000	0.00000000
8	1.44500000	3.70000000	0.00000000
9	1.44500000	3.80000000	0.00000000
10	1.44500000	3.90000000	0.00000000
11	1.44500000	4.00000000	0.00000000
12	1.44500000	4.10000000	0.00000000
13	1.44500000	4.20000000	0.00000000
14	1.44500000	4.30000000	0.00000000
15	1.44500000	4.40000000	0.00000000
16	1.44500000	4.50000000	0.00000000
17	1.44500000	4.60000000	0.00000000
18	1.44500000	4.70000000	0.00000000
19	1.44500000	4.80000000	0.00000000
20	1.44500000	4.90000000	0.00000000
21	1.44500000	3.00000000	0.00000000
22	1.44500000	3.20000000	0.00000000
23	1.44500000	3.30000000	0.00000000
24	1.44500000	3.40000000	0.00000000
25	1.44500000	3.50000000	0.00000000
26	1.44500000	3.60000000	0.00000000
27	1.44500000	3.70000000	0.00000000
28	1.44500000	3.80000000	0.00000000
29	1.44500000	3.90000000	0.00000000
30	1.44500000	4.00000000	0.00000000
31	1.44500000	4.10000000	0.00000000
32	1.44500000	4.20000000	0.00000000
33	1.44500000	4.30000000	0.00000000
34	1.44500000	4.40000000	0.00000000
35	1.44500000	4.50000000	0.00000000
36	1.44500000	4.60000000	0.00000000
37	1.44500000	4.70000000	0.00000000
38	1.44500000	4.80000000	0.00000000
39	1.44500000	4.90000000	0.00000000
40	1.44500000	5.00000000	0.00000000
41	1.44500000	5.10000000	0.00000000
42	1.44500000	5.20000000	0.00000000
43	1.44500000	5.30000000	0.00000000
44	1.44500000	5.40000000	0.00000000
45	1.44500000	5.50000000	0.00000000
46	1.44500000	5.60000000	0.00000000
47	1.44500000	5.70000000	0.00000000
48	1.44500000	5.80000000	0.00000000
49	1.44500000	5.90000000	0.00000000
50	1.44500000	6.00000000	0.00000000
51	1.44500000	6.10000000	0.00000000
52	1.44500000	6.20000000	0.00000000
53	1.44500000	6.30000000	0.00000000
54	1.44500000	6.40000000	0.00000000
55	1.44500000	6.50000000	0.00000000
56	1.44500000	6.60000000	0.00000000
57	1.44500000	6.70000000	0.00000000
58	1.44500000	6.80000000	0.00000000
59	1.44500000	6.90000000	0.00000000
60	1.44500000	7.00000000	0.00000000
61	1.44500000	7.10000000	0.00000000
62	1.44500000	7.20000000	0.00000000
63	1.44500000	7.30000000	0.00000000
64	1.44500000	7.40000000	0.00000000
65	1.44500000	7.50000000	0.00000000
66	1.44500000	7.60000000	0.00000000
67	1.44500000	7.70000000	0.00000000
68	1.44500000	7.80000000	0.00000000
69	1.44500000	7.90000000	0.00000000
70	1.44500000	8.00000000	0.00000000
71	1.44500000	8.10000000	0.00000000
72	1.44500000	8.20000000	0.00000000
73	1.44500000	8.30000000	0.00000000
74	1.44500000	8.40000000	0.00000000
75	1.44500000	8.50000000	0.00000000
76	1.44500000	8.60000000	0.00000000
77	1.44500000	8.70000000	0.00000000
78	1.44500000	8.80000000	0.00000000
79	1.44500000	8.90000000	0.00000000
80	1.44500000	9.00000000	0.00000000
81	1.44500000	9.10000000	0.00000000
82	1.44500000	9.20000000	0.00000000
83	1.44500000	9.30000000	0.00000000
84	1.44500000	9.40000000	0.00000000
85	1.44500000	9.50000000	0.00000000
86	1.44500000	9.60000000	0.00000000
87	1.44500000	9.70000000	0.00000000
88	1.44500000	9.80000000	0.00000000
89	1.44500000	9.90000000	0.00000000
90	1.44500000	10.00000000	0.00000000
91	1.44500000	10.10000000	0.00000000
92	1.44500000	10.20000000	0.00000000
93	1.44500000	10.30000000	0.00000000
94	1.44500000	10.40000000	0.00000000
95	1.44500000	10.50000000	0.00000000
96	1.44500000	10.60000000	0.00000000
97	1.44500000	10.70000000	0.00000000
98	1.44500000	10.80000000	0.00000000
99	1.44500000	10.90000000	0.00000000
100	1.44500000	11.00000000	0.00000000
101	1.44500000	11.10000000	0.00000000
102	1.44500000	11.20000000	0.00000000
103	1.44500000	11.30000000	0.00000000
104	1.44500000	11.40000000	0.00000000
105	1.44500000	11.50000000	0.00000000
106	1.44500000	11.60000000	0.00000000
107	1.44500000	11.70000000	0.00000000
108	1.44500000	11.80000000	0.00000000
109	1.44500000	11.90000000	0.00000000
110	1.44500000	12.00000000	0.00000000
111	1.44500000	12.10000000	0.00000000
112	1.44500000	12.20000000	0.00000000
113	1.44500000	12.30000000	0.00000000
114	1.44500000	12.40000000	0.00000000
115	1.44500000	12.50000000	0.00000000
116	1.44500000	12.60000000	0.00000000
117	1.44500000	12.70000000	0.00000000
118	1.44500000	12.80000000	0.00000000
119	1.44500000	12.90000000	0.00000000
120	1.44500000	13.00000000	0.00000000
121	1.44500000	13.10000000	0.00000000
122	1.44500000	13.20000000	0.00000000
123	1.44500000	13.30000000	0.00000000
124	1.44500000	13.40000000	0.00000000
125	1.44500000	13.50000000	0.00000000
126	1.44500000	13.60000000	0.00000000
127	1.44500000	13.70000000	0.00000000
128	1.44500000	13.80000000	0.00000000
129	1.44500000	13.90000000	0.00000000
130	1.44500000	14.00000000	0.00000000
131	1.44500000	14.10000000	0.00000000
132	1.44500000	14.20000000	0.00000000
133	1.44500000	14.30000000	0.00000000
134	1.44500000	14.40000000	0.00000000
135	1.44500000	14.50000000	0.00000000
136	1.44500000	14.60000000	0.00000000
137	1.44500000	14.70000000	0.00000000
138	1.44500000	14.80000000	0.00000000
139	1.44500000	14.90000000	0.00000000
140	1.44500000	15.00000000	0.00000000
141	1.44500000	15.10000000	0.00000000
142	1.44500000	15.20000000	0.00000000
143	1.44500000	15.30000000	0.00000000
144	1.44500000	15.40000000	0.00000000
145	1.44500000	15.50000000	0.00000000
146	1.44500000	15.60000000	0.00000000
147	1.44500000	15.70000000	0.00000000
148	1.44500000	15.80000000	0.00000000
149	1.44500000	15.90000000	0.00000000
150	1.44500000	16.00000000	0.00000000
151	1.44500000	16.10000000	0.00000000
152	1.44500000	16.20000000	0.00000000
153	1.44500000	16.30000000	0.00000000
154	1.44500000	16.40000000	0.00000000
155	1.44500000	16.50000000	0.00000000
156	1.44500000	16.60000000	0.00000000
157	1.44500000	16.70000000	0.00000000
158	1.44500000	16.80000000	0.00000000
159	1.44500000	16.90000000	0.00000000
160	1.44500000	17.00000000	0.00000000
161	1.44500000	17.10000000	0.00000000
162	1.44500000	17.20000000	0.00000000
163	1.44500000	17.30000000	0.00000000
164	1.44500000	17.40000000	0.00000000
165	1.44500000	17.50000000	0.00000000
166	1.44500000	17.60000000	0.00000000
167	1.44500000	17.70000000	0.00000000
168	1.44500000	17.80000000	0.00000000
169	1.44500000	17.90000000	0.00000000
170	1.44500000	18.00000000	0.00000000
171	1.44500000	18.10000000	0.00000000
172	1.44500000	18.20000000	0.00000000
173	1.44500000	18.30000000	0.00000000
174	1.44500000	18.40000000	0.00000000
175	1.44500000	18.50000000	0.00000000
176	1.44500000	18.60000000	0.00000000
177	1.44500000	18.70000000	0.00000000
178	1.44500000	18.80000000	0.00000000
179	1.44500000	18.90000000	0.00000000
180	1.44500000	19.00000000	0.00000000
181	1.44500000	19.10000000	0.00000000
182	1.44500000	19.20000000	0.00000000
183	1.44500000	19.30000000	0.00000000
184	1.44500000	19.40000000	0.00000000
185	1.44500000	19.50000000	0.00000000
186	1.44500000	19.60000000	0.00000000
187	1.44500000	19.70000000	0.00000000
188	1.44500000	19.80000000	0.00000000
189	1.44500000	19.90000000	0.00000000
190	1.44500000	20.00000000	0.00000000
191	1.44500000	20.10000000	0.00000000
192	1.44500000	20.20000000	0.00000000
193	1.44500000	20.30000000	0.00000000
194	1.44500000	20.40000000	0.00000000
195	1.44500000	20.50000000	0.00000000
196	1.44500000	20.60000000	0.00000000
197	1.44500000	20.70000000	0.00000000
198	1.44500000	20.80000000	0.00000000
199	1.44500000	20.90000000	0.00000000
200	1.44500000	21.00000000	0.00000000
201	1.44500000	21.10000000	0.00000000
202	1.44500000	21.20000000	0.00000000
203	1.44500000	21.30000000	0.00000000
204	1.44500000	21.40000000	0.00000000
205	1.44500000	21.50000000	0.00000000
206	1.44500000	21.60000000	0.00000000
207	1.44500000	21.70000000	0.00000000
208	1.44500000	21.80000000	0.00000000
209	1.44500000	21.90000000	0.00000000
210	1.44500000	22.00000000	0.00000000
211	1.44500000	22.10000000	0.00000000
212	1.44500000	22.20000000	0.00000000
213	1.44500000	22.30000000	0.00000000
214	1.44500000	22.40000000	0.00000000
215	1.44500000	22.50000000	0.00000000
216	1.44500000	22.60000000	0.00000000
217	1.44500000	22.70000000	0.00000000
218	1.44500000	22.80000000	0.00000000
219	1.44500000	22.90000000	0.00000000
220	1.44500000	24.90000000	0.00000000
221	1.44500000	25.00000000	0.00000000
222	1.44500000	25.10000000	0.00000000
223	1.44500000	25.20000000	0.00000000
224	1.44500000	25.30000000	0.00000000
225	1.44500000	25.40000000	0.00000000
226	1.44500000	25.50000000	0.00000000
227	1.44500000	25.60000000	0.00000000
228	1.44500000	25.70000000	0.00000000
229	1.44500000	25.80000000	0.00000000
230	1.44500000	25.90000000	0.00000000
231	1.44500000	26.00000000	0.00000000
232	1.44500000	26.10000000	0.00000000
233	1.44500000	26.20000000	0.00000000
234	1.44500000	26.30000000	0.00000000
235	1.44500000	26.40000000	0.00000000
236	1.44500000	26.50000000	0.00000000
237	1.44500000	26.60000000	0.00000000
238	1.44500000	26.70000000	0.00000000
239	1.44500000	26.80000000	0.00000000
240	1.44500000	26.90000000	0.00000000
241	1.44500000	27.00000000	0.00000000
242	1.44500000	27.10000000	0.00000000
243	1.44500000	27.20000000	0.00000000
244	1.44500000	27.30000000	0.00000000
245	1.44500000	27.40000000	0.00000000
246	1.44500000	27.50000000	0.00000000
247	1.44500000	27.60000000	0.00000000
248	1.44500000	27.70000000	0.00000000
249	1.44500000	27.80000000	0.00000000
250	1.44500000	27.90000000	0.00000000
251	1.44500000	28.00000000	0.00000000
252	1.44500000	28.10000000	0.00000000
253	1.44500000	28.20000000	0.00000000
254	1.44500000	28.30000000	0.00000000
255	1.44500000	28.40000000	0.00000000
256	1.44500000	28.50000000	0.00000000
257	1.44500000	28.60000000	0.00000000
258	1.44500000	28.70000000	0.00000000
259	1.44500000	28.80000000	0.00000000
260	1.44500000	28.90000000	0.00000000
261	1.44500000	29.00000000	0.00000000
262	1.44500000	29.10000000	0.00000000
